source,kind,faction,role_or_helper,struct_key,sid,refkey,root_values,slot,category,player_rank,rank,difficulty,slot_extra,candidate,path,item_sid,generator_sid,mode,weight,chance,min_count,max_count,ammo_min,ammo_max,durability_min,durability_max,candidate_all_values
vanilla/Stalker2/Content/GameLite/GameData/ItemGeneratorPrototypes.cfg,ordinary role,Neutral,Stormtrooper,GeneralNPC_Neutral_Stormtrooper_ItemGenerator,GeneralNPC_Neutral_Stormtrooper_ItemGenerator,[0],"{""SID"":""GeneralNPC_Neutral_Stormtrooper_ItemGenerator"",""RefreshTime"":""1d"",""SpecificRewardSound"":""EUISound::SystemNotificationNews""}",[4],WeaponPrimary,ERank::Master,,,{},[3],GeneralNPC_Neutral_Stormtrooper_ItemGenerator.ItemGenerator.[4].PossibleItems.[3],GunGvintar_ST,,weight,500,,,,0,7,0.25,0.5,"{""ItemPrototypeSID"":""GunGvintar_ST"",""Weight"":""500"",""MinDurability"":""0.25"",""MaxDurability"":""0.5"",""AmmoMinCount"":""0"",""AmmoMaxCount"":""7""}"
vanilla/Stalker2/Content/GameLite/GameData/ItemGeneratorPrototypes.cfg,ordinary role,Neutral,Stormtrooper,GeneralNPC_Neutral_Stormtrooper_ItemGenerator,GeneralNPC_Neutral_Stormtrooper_ItemGenerator,[0],"{""SID"":""GeneralNPC_Neutral_Stormtrooper_ItemGenerator"",""RefreshTime"":""1d"",""SpecificRewardSound"":""EUISound::SystemNotificationNews""}",[4],WeaponPrimary,ERank::Master,,,{},[4],GeneralNPC_Neutral_Stormtrooper_ItemGenerator.ItemGenerator.[4].PossibleItems.[4],GunLavina_ST,,weight,100,,,,0,7,0.25,0.5,"{""ItemPrototypeSID"":""GunLavina_ST"",""Weight"":""100"",""MinDurability"":""0.25"",""MaxDurability"":""0.5"",""AmmoMinCount"":""0"",""AmmoMaxCount"":""7""}"
vanilla/Stalker2/Content/GameLite/GameData/ItemGeneratorPrototypes.cfg,ordinary role,Neutral,Stormtrooper,GeneralNPC_Neutral_Stormtrooper_ItemGenerator,GeneralNPC_Neutral_Stormtrooper_ItemGenerator,[0],"{""SID"":""GeneralNPC_Neutral_Stormtrooper_ItemGenerator"",""RefreshTime"":""1d"",""SpecificRewardSound"":""EUISound::SystemNotificationNews""}",[4],WeaponPrimary,ERank::Master,,,{},[5],GeneralNPC_Neutral_Stormtrooper_ItemGenerator.ItemGenerator.[4].PossibleItems.[5],GunArev_ST,,weight,1000,,,,0,7,0.25,0.5,"{""ItemPrototypeSID"":""GunArev_ST"",""Weight"":""1000"",""MinDurability"":""0.25"",""MaxDurability"":""0.5"",""AmmoMinCount"":""0"",""AmmoMaxCount"":""7""}"
vanilla/Stalker2/Content/GameLite/GameData/ItemGeneratorPrototypes.cfg,ordinary role,Neutral,Stormtrooper,GeneralNPC_Neutral_Stormtrooper_ItemGenerator,GeneralNPC_Neutral_Stormtrooper_ItemGenerator,[0],"{""SID"":""GeneralNPC_Neutral_Stormtrooper_ItemGenerator"",""RefreshTime"":""1d"",""SpecificRewardSound"":""EUISound::SystemNotificationNews""}",[5],BodyArmor,ERank::Newbie,,,{},[0],GeneralNPC_Neutral_Stormtrooper_ItemGenerator.ItemGenerator.[5].PossibleItems.[0],Jemmy_Neutral_Armor,,weight,15.0,,,,,,,,"{""ItemPrototypeSID"":""Jemmy_Neutral_Armor"",""Weight"":""15.0""}"
vanilla/Stalker2/Content/GameLite/GameData/ItemGeneratorPrototypes.cfg,ordinary role,Neutral,Stormtrooper,GeneralNPC_Neutral_Stormtrooper_ItemGenerator,GeneralNPC_Neutral_Stormtrooper_ItemGenerator,[0],"{""SID"":""GeneralNPC_Neutral_Stormtrooper_ItemGenerator"",""RefreshTime"":""1d"",""SpecificRewardSound"":""EUISound::SystemNotificationNews""}",[5],BodyArmor,ERank::Newbie,,,{},[1],GeneralNPC_Neutral_Stormtrooper_ItemGenerator.ItemGenerator.[5].PossibleItems.[1],Newbee_Neutral_Armor,,weight,1.0,,,,,,,,"{""ItemPrototypeSID"":""Newbee_Neutral_Armor"",""Weight"":""1.0""}"
vanilla/Stalker2/Content/GameLite/GameData/ItemGeneratorPrototypes.cfg,ordinary role,Neutral,Stormtrooper,GeneralNPC_Neutral_Stormtrooper_ItemGenerator,GeneralNPC_Neutral_Stormtrooper_ItemGenerator,[0],"{""SID"":""GeneralNPC_Neutral_Stormtrooper_ItemGenerator"",""RefreshTime"":""1d"",""SpecificRewardSound"":""EUISound::SystemNotificationNews""}",[5],BodyArmor,ERank::Newbie,,,{},[2],GeneralNPC_Neutral_Stormtrooper_ItemGenerator.ItemGenerator.[5].PossibleItems.[2],NPC_Sel_Neutral_Armor,,weight,4.0,,,,,,,,"{""ItemPrototypeSID"":""NPC_Sel_Neutral_Armor"",""Weight"":""4.0""}"
vanilla/Stalker2/Content/GameLite/GameData/ItemGeneratorPrototypes.cfg,ordinary role,Neutral,Stormtrooper,GeneralNPC_Neutral_Stormtrooper_ItemGenerator,GeneralNPC_Neutral_Stormtrooper_ItemGenerator,[0],"{""SID"":""GeneralNPC_Neutral_Stormtrooper_ItemGenerator"",""RefreshTime"":""1d"",""SpecificRewardSound"":""EUISound::SystemNotificationNews""}",[6],BodyArmor,ERank::Experienced,,,{},[0],GeneralNPC_Neutral_Stormtrooper_ItemGenerator.ItemGenerator.[6].PossibleItems.[0],Nasos_Neutral_Armor,,weight,1.0,,,,,,,,"{""ItemPrototypeSID"":""Nasos_Neutral_Armor"",""Weight"":""1.0""}"
vanilla/Stalker2/Content/GameLite/GameData/ItemGeneratorPrototypes.cfg,ordinary role,Neutral,Stormtrooper,GeneralNPC_Neutral_Stormtrooper_ItemGenerator,GeneralNPC_Neutral_Stormtrooper_ItemGenerator,[0],"{""SID"":""GeneralNPC_Neutral_Stormtrooper_ItemGenerator"",""RefreshTime"":""1d"",""SpecificRewardSound"":""EUISound::SystemNotificationNews""}",[6],BodyArmor,ERank::Experienced,,,{},[1],GeneralNPC_Neutral_Stormtrooper_ItemGenerator.ItemGenerator.[6].PossibleItems.[1],Zorya_Neutral_Armor,,weight,1.0,,,,,,,,"{""ItemPrototypeSID"":""Zorya_Neutral_Armor"",""Weight"":""1.0""}"
vanilla/Stalker2/Content/GameLite/GameData/ItemGeneratorPrototypes.cfg,ordinary role,Neutral,Stormtrooper,GeneralNPC_Neutral_Stormtrooper_ItemGenerator,GeneralNPC_Neutral_Stormtrooper_ItemGenerator,[0],"{""SID"":""GeneralNPC_Neutral_Stormtrooper_ItemGenerator"",""RefreshTime"":""1d"",""SpecificRewardSound"":""EUISound::SystemNotificationNews""}",[7],BodyArmor,ERank::Veteran,,,{},[0],GeneralNPC_Neutral_Stormtrooper_ItemGenerator.ItemGenerator.[7].PossibleItems.[0],SEVA_Neutral_Armor,,weight,2.0,,,,,,,,"{""ItemPrototypeSID"":""SEVA_Neutral_Armor"",""Weight"":""2.0""}"
vanilla/Stalker2/Content/GameLite/GameData/ItemGeneratorPrototypes.cfg,ordinary role,Neutral,Stormtrooper,GeneralNPC_Neutral_Stormtrooper_ItemGenerator,GeneralNPC_Neutral_Stormtrooper_ItemGenerator,[0],"{""SID"":""GeneralNPC_Neutral_Stormtrooper_ItemGenerator"",""RefreshTime"":""1d"",""SpecificRewardSound"":""EUISound::SystemNotificationNews""}",[7],BodyArmor,ERank::Veteran,,,{},[1],GeneralNPC_Neutral_Stormtrooper_ItemGenerator.ItemGenerator.[7].PossibleItems.[1],NPC_Cloak_Heavy_Neutral_Armor,,weight,3.0,,,,,,,,"{""ItemPrototypeSID"":""NPC_Cloak_Heavy_Neutral_Armor"",""Weight"":""3.0""}"
vanilla/Stalker2/Content/GameLite/GameData/ItemGeneratorPrototypes.cfg,ordinary role,Neutral,Stormtrooper,GeneralNPC_Neutral_Stormtrooper_ItemGenerator,GeneralNPC_Neutral_Stormtrooper_ItemGenerator,[0],"{""SID"":""GeneralNPC_Neutral_Stormtrooper_ItemGenerator"",""RefreshTime"":""1d"",""SpecificRewardSound"":""EUISound::SystemNotificationNews""}",[8],BodyArmor,ERank::Master,,,{},[0],GeneralNPC_Neutral_Stormtrooper_ItemGenerator.ItemGenerator.[8].PossibleItems.[0],Exoskeleton_Neutral_Armor,,weight,2.0,,,,,,,,"{""ItemPrototypeSID"":""Exoskeleton_Neutral_Armor"",""Weight"":""2.0""}"
vanilla/Stalker2/Content/GameLite/GameData/ItemGeneratorPrototypes.cfg,ordinary role,Neutral,Stormtrooper,GeneralNPC_Neutral_Stormtrooper_ItemGenerator,GeneralNPC_Neutral_Stormtrooper_ItemGenerator,[0],"{""SID"":""GeneralNPC_Neutral_Stormtrooper_ItemGenerator"",""RefreshTime"":""1d"",""SpecificRewardSound"":""EUISound::SystemNotificationNews""}",[8],BodyArmor,ERank::Master,,,{},[1],GeneralNPC_Neutral_Stormtrooper_ItemGenerator.ItemGenerator.[8].PossibleItems.[1],SEVA_Neutral_Armor,,weight,1.0,,,,,,,,"{""ItemPrototypeSID"":""SEVA_Neutral_Armor"",""Weight"":""1.0""}"
vanilla/Stalker2/Content/GameLite/GameData/ItemGeneratorPrototypes.cfg,ordinary role,Neutral,Stormtrooper,GeneralNPC_Neutral_Stormtrooper_ItemGenerator,GeneralNPC_Neutral_Stormtrooper_ItemGenerator,[0],"{""SID"":""GeneralNPC_Neutral_Stormtrooper_ItemGenerator"",""RefreshTime"":""1d"",""SpecificRewardSound"":""EUISound::SystemNotificationNews""}",[8],BodyArmor,ERank::Master,,,{},[2],GeneralNPC_Neutral_Stormtrooper_ItemGenerator.ItemGenerator.[8].PossibleItems.[2],NPC_Cloak_Heavy_Neutral_Armor,,weight,2.0,,,,,,,,"{""ItemPrototypeSID"":""NPC_Cloak_Heavy_Neutral_Armor"",""Weight"":""2.0""}"
vanilla/Stalker2/Content/GameLite/GameData/ItemGeneratorPrototypes.cfg,ordinary role,Neutral,Stormtrooper,GeneralNPC_Neutral_Stormtrooper_ItemGenerator,GeneralNPC_Neutral_Stormtrooper_ItemGenerator,[0],"{""SID"":""GeneralNPC_Neutral_Stormtrooper_ItemGenerator"",""RefreshTime"":""1d"",""SpecificRewardSound"":""EUISound::SystemNotificationNews""}",[9],Head,"ERank::Newbie, ERank::Experienced",,,{},[0],GeneralNPC_Neutral_Stormtrooper_ItemGenerator.ItemGenerator.[9].PossibleItems.[0],Light_Neutral_Helmet,,chance,,0.3,,,,,,,"{""ItemPrototypeSID"":""Light_Neutral_Helmet"",""Chance"":""0.3""}"
vanilla/Stalker2/Content/GameLite/GameData/ItemGeneratorPrototypes.cfg,ordinary role,Neutral,Stormtrooper,GeneralNPC_Neutral_Stormtrooper_ItemGenerator,GeneralNPC_Neutral_Stormtrooper_ItemGenerator,[0],"{""SID"":""GeneralNPC_Neutral_Stormtrooper_ItemGenerator"",""RefreshTime"":""1d"",""SpecificRewardSound"":""EUISound::SystemNotificationNews""}",[10],Head,"ERank::Veteran, ERank::Master",,,{},[0],GeneralNPC_Neutral_Stormtrooper_ItemGenerator.ItemGenerator.[10].PossibleItems.[0],Light_Neutral_Helmet,,chance,,0.7,,,,,,,"{""ItemPrototypeSID"":""Light_Neutral_Helmet"",""Chance"":""0.7""}"
vanilla/Stalker2/Content/GameLite/GameData/ItemGeneratorPrototypes.cfg,ordinary role,Neutral,Stormtrooper,GeneralNPC_Neutral_Stormtrooper_ItemGenerator,GeneralNPC_Neutral_Stormtrooper_ItemGenerator,[0],"{""SID"":""GeneralNPC_Neutral_Stormtrooper_ItemGenerator"",""RefreshTime"":""1d"",""SpecificRewardSound"":""EUISound::SystemNotificationNews""}",[11],Artifact,,,,{},[0],GeneralNPC_Neutral_Stormtrooper_ItemGenerator.ItemGenerator.[11].PossibleItems.[0],GrenadeRGD5,,chance,,0.2,1,1,,,,,"{""ItemPrototypeSID"":""GrenadeRGD5"",""Chance"":""0.2"",""MinCount"":""1"",""MaxCount"":""1""}"
vanilla/Stalker2/Content/GameLite/GameData/ItemGeneratorPrototypes.cfg,ordinary role,Neutral,Stormtrooper,GeneralNPC_Neutral_Stormtrooper_ItemGenerator,GeneralNPC_Neutral_Stormtrooper_ItemGenerator,[0],"{""SID"":""GeneralNPC_Neutral_Stormtrooper_ItemGenerator"",""RefreshTime"":""1d"",""SpecificRewardSound"":""EUISound::SystemNotificationNews""}",[12],Detector,,,,{},[0],GeneralNPC_Neutral_Stormtrooper_ItemGenerator.ItemGenerator.[12].PossibleItems.[0],Echo,,chance,,0.05,1,,,,,,"{""ItemPrototypeSID"":""Echo"",""Chance"":""0.05"",""MinCount"":""1""}"
vanilla/Stalker2/Content/GameLite/GameData/ItemGeneratorPrototypes.cfg,ordinary role,Neutral,Stormtrooper,GeneralNPC_Neutral_Stormtrooper_ItemGenerator,GeneralNPC_Neutral_Stormtrooper_ItemGenerator,[0],"{""SID"":""GeneralNPC_Neutral_Stormtrooper_ItemGenerator"",""RefreshTime"":""1d"",""SpecificRewardSound"":""EUISound::SystemNotificationNews""}",[13],SubItemGenerator,,,,{},[0],GeneralNPC_Neutral_Stormtrooper_ItemGenerator.ItemGenerator.[13].PossibleItems.[0],,GeneralNPC_Neutral_NVG,chance,,1,,,,,,,"{""ItemGeneratorPrototypeSID"":""GeneralNPC_Neutral_NVG"",""Chance"":""1""}"
vanilla/Stalker2/Content/GameLite/GameData/ItemGeneratorPrototypes.cfg,shared helper,Bandit,Armor,GeneralNPC_Bandit_Armor,GeneralNPC_Bandit_Armor,[0],"{""SID"":""GeneralNPC_Bandit_Armor"",""SpecificRewardSound"":""EUISound::SystemNotificationNews""}",[0],BodyArmor,ERank::Newbie,,,{},[0],GeneralNPC_Bandit_Armor.ItemGenerator.[0].PossibleItems.[0],SkinJacket_Bandit_Armor,,weight,1.0,,,,,,,,"{""ItemPrototypeSID"":""SkinJacket_Bandit_Armor"",""Weight"":""1.0""}"
vanilla/Stalker2/Content/GameLite/GameData/ItemGeneratorPrototypes.cfg,shared helper,Bandit,Armor,GeneralNPC_Bandit_Armor,GeneralNPC_Bandit_Armor,[0],"{""SID"":""GeneralNPC_Bandit_Armor"",""SpecificRewardSound"":""EUISound::SystemNotificationNews""}",[0],BodyArmor,ERank::Newbie,,,{},[1],GeneralNPC_Bandit_Armor.ItemGenerator.[0].PossibleItems.[1],NPC_SkinCloak_Bandit_Armor,,weight,1.0,,,,,,,,"{""ItemPrototypeSID"":""NPC_SkinCloak_Bandit_Armor"",""Weight"":""1.0""}"
vanilla/Stalker2/Content/GameLite/GameData/ItemGeneratorPrototypes.cfg,shared helper,Bandit,Armor,GeneralNPC_Bandit_Armor,GeneralNPC_Bandit_Armor,[0],"{""SID"":""GeneralNPC_Bandit_Armor"",""SpecificRewardSound"":""EUISound::SystemNotificationNews""}",[1],BodyArmor,"ERank::Experienced, ERank::Veteran, ERank::Master",,,{},[0],GeneralNPC_Bandit_Armor.ItemGenerator.[1].PossibleItems.[0],Jacket_Bandit_Armor,,weight,1.0,,,,,,,,"{""ItemPrototypeSID"":""Jacket_Bandit_Armor"",""Weight"":""1.0""}"
vanilla/Stalker2/Content/GameLite/GameData/ItemGeneratorPrototypes.cfg,shared helper,Bandit,Armor,GeneralNPC_Bandit_Armor,GeneralNPC_Bandit_Armor,[0],"{""SID"":""GeneralNPC_Bandit_Armor"",""SpecificRewardSound"":""EUISound::SystemNotificationNews""}",[1],BodyArmor,"ERank::Experienced, ERank::Veteran, ERank::Master",,,{},[1],GeneralNPC_Bandit_Armor.ItemGenerator.[1].PossibleItems.[1],Middle_Bandit_Armor,,weight,1.0,,,,,,,,"{""ItemPrototypeSID"":""Middle_Bandit_Armor"",""Weight"":""1.0""}"
vanilla/Stalker2/Content/GameLite/GameData/ItemGeneratorPrototypes.cfg,shared helper,Bandit,Armor,GeneralNPC_Bandit_Armor,GeneralNPC_Bandit_Armor,[0],"{""SID"":""GeneralNPC_Bandit_Armor"",""SpecificRewardSound"":""EUISound::SystemNotificationNews""}",[2],Head,"ERank::Experienced, ERank::Veteran, ERank::Master",,,{},[0],GeneralNPC_Bandit_Armor.ItemGenerator.[2].PossibleItems.[0],Light_Bandit_Helmet,,chance,,0.3,,,,,,,"{""ItemPrototypeSID"":""Light_Bandit_Helmet"",""Chance"":""0.3""}"
vanilla/Stalker2/Content/GameLite/GameData/ItemGeneratorPrototypes.cfg,ordinary role,Bandit,CloseCombat,GeneralNPC_Bandit_CloseCombat_ItemGenerator,GeneralNPC_Bandit_CloseCombat_ItemGenerator,[0],"{""SID"":""GeneralNPC_Bandit_CloseCombat_ItemGenerator"",""RefreshTime"":""1d"",""SpecificRewardSound"":""EUISound::SystemNotificationNews""}",[0],SubItemGenerator,,,,{},[0],GeneralNPC_Bandit_CloseCombat_ItemGenerator.ItemGenerator.[0].PossibleItems.[0],,GeneralNPC_Bandit_WeaponPistol,chance,,0.3,,,,,,,"{""ItemGeneratorPrototypeSID"":""GeneralNPC_Bandit_WeaponPistol"",""Chance"":""0.3""}"
vanilla/Stalker2/Content/GameLite/GameData/ItemGeneratorPrototypes.cfg,ordinary role,Bandit,CloseCombat,GeneralNPC_Bandit_CloseCombat_ItemGenerator,GeneralNPC_Bandit_CloseCombat_ItemGenerator,[0],"{""SID"":""GeneralNPC_Bandit_CloseCombat_ItemGenerator"",""RefreshTime"":""1d"",""SpecificRewardSound"":""EUISound::SystemNotificationNews""}",[1],WeaponPrimary,ERank::Newbie,,,{},[0],GeneralNPC_Bandit_CloseCombat_ItemGenerator.ItemGenerator.[1].PossibleItems.[0],GunObrez_SG,,weight,1000,,,,0,2,0.25,0.5,"{""ItemPrototypeSID"":""GunObrez_SG"",""Weight"":""1000"",""MinDurability"":""0.25"",""MaxDurability"":""0.5"",""AmmoMinCount"":""0"",""AmmoMaxCount"":""2""}"
vanilla/Stalker2/Content/GameLite/GameData/ItemGeneratorPrototypes.cfg,ordinary role,Bandit,CloseCombat,GeneralNPC_Bandit_CloseCombat_ItemGenerator,GeneralNPC_Bandit_CloseCombat_ItemGenerator,[0],"{""SID"":""GeneralNPC_Bandit_CloseCombat_ItemGenerator"",""RefreshTime"":""1d"",""SpecificRewardSound"":""EUISound::SystemNotificationNews""}",[2],WeaponPrimary,ERank::Experienced,,,{},[0],GeneralNPC_Bandit_CloseCombat_ItemGenerator.ItemGenerator.[2].PossibleItems.[0],GunTOZ_SG,,weight,1000,,,,0,2,0.25,0.5,"{""ItemPrototypeSID"":""GunTOZ_SG"",""Weight"":""1000"",""MinDurability"":""0.25"",""MaxDurability"":""0.5"",""AmmoMinCount"":""0"",""AmmoMaxCount"":""2""}"
vanilla/Stalker2/Content/GameLite/GameData/ItemGeneratorPrototypes.cfg,ordinary role,Bandit,CloseCombat,GeneralNPC_Bandit_CloseCombat_ItemGenerator,GeneralNPC_Bandit_CloseCombat_ItemGenerator,[0],"{""SID"":""GeneralNPC_Bandit_CloseCombat_ItemGenerator"",""RefreshTime"":""1d"",""SpecificRewardSound"":""EUISound::SystemNotificationNews""}",[2],WeaponPrimary,ERank::Experienced,,,{},[1],GeneralNPC_Bandit_CloseCombat_ItemGenerator.ItemGenerator.[2].PossibleItems.[1],GunM860_SG,,weight,100,,,,0,2,0.25,0.5,"{""ItemPrototypeSID"":""GunM860_SG"",""Weight"":""100"",""MinDurability"":""0.25"",""MaxDurability"":""0.5"",""AmmoMinCount"":""0"",""AmmoMaxCount"":""2""}"
vanilla/Stalker2/Content/GameLite/GameData/ItemGeneratorPrototypes.cfg,ordinary role,Bandit,CloseCombat,GeneralNPC_Bandit_CloseCombat_ItemGenerator,GeneralNPC_Bandit_CloseCombat_ItemGenerator,[0],"{""SID"":""GeneralNPC_Bandit_CloseCombat_ItemGenerator"",""RefreshTime"":""1d"",""SpecificRewardSound"":""EUISound::SystemNotificationNews""}",[2],WeaponPrimary,ERank::Experienced,,,{},[2],GeneralNPC_Bandit_CloseCombat_ItemGenerator.ItemGenerator.[2].PossibleItems.[2],GunM10_HG,,weight,300,,,,0,7,0.25,0.5,"{""ItemPrototypeSID"":""GunM10_HG"",""Weight"":""300"",""MinDurability"":""0.25"",""MaxDurability"":""0.5"",""AmmoMinCount"":""0"",""AmmoMaxCount"":""7""}"
vanilla/Stalker2/Content/GameLite/GameData/ItemGeneratorPrototypes.cfg,ordinary role,Bandit,CloseCombat,GeneralNPC_Bandit_CloseCombat_ItemGenerator,GeneralNPC_Bandit_CloseCombat_ItemGenerator,[0],"{""SID"":""GeneralNPC_Bandit_CloseCombat_ItemGenerator"",""RefreshTime"":""1d"",""SpecificRewardSound"":""EUISound::SystemNotificationNews""}",[3],WeaponPrimary,"ERank::Veteran, ERank::Master",,"EGameDifficulty::Easy, EGameDifficulty::Medium, EGameDifficulty::Hard",{},[0],GeneralNPC_Bandit_CloseCombat_ItemGenerator.ItemGenerator.[3].PossibleItems.[0],GunSPSA_SG,,weight,120,,,,2,4,0.25,0.5,"{""ItemPrototypeSID"":""GunSPSA_SG"",""Weight"":""120"",""MinDurability"":""0.25"",""MaxDurability"":""0.5"",""AmmoMinCount"":""2"",""AmmoMaxCount"":""4""}"
vanilla/Stalker2/Content/GameLite/GameData/ItemGeneratorPrototypes.cfg,ordinary role,Bandit,CloseCombat,GeneralNPC_Bandit_CloseCombat_ItemGenerator,GeneralNPC_Bandit_CloseCombat_ItemGenerator,[0],"{""SID"":""GeneralNPC_Bandit_CloseCombat_ItemGenerator"",""RefreshTime"":""1d"",""SpecificRewardSound"":""EUISound::SystemNotificationNews""}",[3],WeaponPrimary,"ERank::Veteran, ERank::Master",,"EGameDifficulty::Easy, EGameDifficulty::Medium, EGameDifficulty::Hard",{},[1],GeneralNPC_Bandit_CloseCombat_ItemGenerator.ItemGenerator.[3].PossibleItems.[1],GunM860_SG,,weight,1000,,,,0,2,0.25,0.5,"{""ItemPrototypeSID"":""GunM860_SG"",""Weight"":""1000"",""MinDurability"":""0.25"",""MaxDurability"":""0.5"",""AmmoMinCount"":""0"",""AmmoMaxCount"":""2""}"
vanilla/Stalker2/Content/GameLite/GameData/ItemGeneratorPrototypes.cfg,ordinary role,Bandit,CloseCombat,GeneralNPC_Bandit_CloseCombat_ItemGenerator,GeneralNPC_Bandit_CloseCombat_ItemGenerator,[0],"{""SID"":""GeneralNPC_Bandit_CloseCombat_ItemGenerator"",""RefreshTime"":""1d"",""SpecificRewardSound"":""EUISound::SystemNotificationNews""}",[4],WeaponPrimary,"ERank::Veteran, ERank::Master",,EGameDifficulty::Stalker,{},[0],GeneralNPC_Bandit_CloseCombat_ItemGenerator.ItemGenerator.[4].PossibleItems.[0],GunSPSA_SG,,weight,120,,,,1,4,0.25,0.5,"{""ItemPrototypeSID"":""GunSPSA_SG"",""Weight"":""120"",""MinDurability"":""0.25"",""MaxDurability"":""0.5"",""AmmoMinCount"":""1"",""AmmoMaxCount"":""4""}"
vanilla/Stalker2/Content/GameLite/GameData/ItemGeneratorPrototypes.cfg,ordinary role,Bandit,CloseCombat,GeneralNPC_Bandit_CloseCombat_ItemGenerator,GeneralNPC_Bandit_CloseCombat_ItemGenerator,[0],"{""SID"":""GeneralNPC_Bandit_CloseCombat_ItemGenerator"",""RefreshTime"":""1d"",""SpecificRewardSound"":""EUISound::SystemNotificationNews""}",[4],WeaponPrimary,"ERank::Veteran, ERank::Master",,EGameDifficulty::Stalker,{},[1],GeneralNPC_Bandit_CloseCombat_ItemGenerator.ItemGenerator.[4].PossibleItems.[1],GunM860_SG,,weight,1000,,,,0,2,0.25,0.5,"{""ItemPrototypeSID"":""GunM860_SG"",""Weight"":""1000"",""MinDurability"":""0.25"",""MaxDurability"":""0.5"",""AmmoMinCount"":""0"",""AmmoMaxCount"":""2""}"
vanilla/Stalker2/Content/GameLite/GameData/ItemGeneratorPrototypes.cfg,ordinary role,Bandit,CloseCombat,GeneralNPC_Bandit_CloseCombat_ItemGenerator,GeneralNPC_Bandit_CloseCombat_ItemGenerator,[0],"{""SID"":""GeneralNPC_Bandit_CloseCombat_ItemGenerator"",""RefreshTime"":""1d"",""SpecificRewardSound"":""EUISound::SystemNotificationNews""}",[5],SubItemGenerator,,,,{},[0],GeneralNPC_Bandit_CloseCombat_ItemGenerator.ItemGenerator.[5].PossibleItems.[0],,GeneralNPC_Bandit_Armor,weight,1,,,,,,,,"{""ItemGeneratorPrototypeSID"":""GeneralNPC_Bandit_Armor"",""Weight"":""1""}"
vanilla/Stalker2/Content/GameLite/GameData/ItemGeneratorPrototypes.cfg,ordinary role,Bandit,CloseCombat,GeneralNPC_Bandit_CloseCombat_ItemGenerator,GeneralNPC_Bandit_CloseCombat_ItemGenerator,[0],"{""SID"":""GeneralNPC_Bandit_CloseCombat_ItemGenerator"",""RefreshTime"":""1d"",""SpecificRewardSound"":""EUISound::SystemNotificationNews""}",[6],SubItemGenerator,,,,{},[0],GeneralNPC_Bandit_CloseCombat_ItemGenerator.ItemGenerator.[6].PossibleItems.[0],,GeneralNPC_Consumables_CloseCombat,weight,1,,,,,,,,"{""ItemGeneratorPrototypeSID"":""GeneralNPC_Consumables_CloseCombat"",""Weight"":""1""}"
vanilla/Stalker2/Content/GameLite/GameData/ItemGeneratorPrototypes.cfg,ordinary role,Bandit,CloseCombat,GeneralNPC_Bandit_CloseCombat_ItemGenerator,GeneralNPC_Bandit_CloseCombat_ItemGenerator,[0],"{""SID"":""GeneralNPC_Bandit_CloseCombat_ItemGenerator"",""RefreshTime"":""1d"",""SpecificRewardSound"":""EUISound::SystemNotificationNews""}",[7],Detector,,,,{},[0],GeneralNPC_Bandit_CloseCombat_ItemGenerator.ItemGenerator.[7].PossibleItems.[0],Echo,,chance,,0.05,1,,,,,,"{""ItemPrototypeSID"":""Echo"",""Chance"":""0.05"",""MinCount"":""1""}"
vanilla/Stalker2/Content/GameLite/GameData/ItemGeneratorPrototypes.cfg,ordinary role,Bandit,CloseCombat,GeneralNPC_Bandit_CloseCombat_ItemGenerator,GeneralNPC_Bandit_CloseCombat_ItemGenerator,[0],"{""SID"":""GeneralNPC_Bandit_CloseCombat_ItemGenerator"",""RefreshTime"":""1d"",""SpecificRewardSound"":""EUISound::SystemNotificationNews""}",[8],Artifact,,,,{},[0],GeneralNPC_Bandit_CloseCombat_ItemGenerator.ItemGenerator.[8].PossibleItems.[0],GrenadeRGD5,,chance,,0.2,1,1,,,,,"{""ItemPrototypeSID"":""GrenadeRGD5"",""Chance"":""0.2"",""MinCount"":""1"",""MaxCount"":""1""}"
vanilla/Stalker2/Content/GameLite/GameData/ItemGeneratorPrototypes.cfg,ordinary role,Bandit,CloseCombat,GeneralNPC_Bandit_CloseCombat_ItemGenerator,GeneralNPC_Bandit_CloseCombat_ItemGenerator,[0],"{""SID"":""GeneralNPC_Bandit_CloseCombat_ItemGenerator"",""RefreshTime"":""1d"",""SpecificRewardSound"":""EUISound::SystemNotificationNews""}",[9],SubItemGenerator,,,,{},[0],GeneralNPC_Bandit_CloseCombat_ItemGenerator.ItemGenerator.[9].PossibleItems.[0],,GeneralNPC_Bandit_NVG,chance,,1,,,,,,,"{""ItemGeneratorPrototypeSID"":""GeneralNPC_Bandit_NVG"",""Chance"":""1""}"
vanilla/Stalker2/Content/GameLite/GameData/ItemGeneratorPrototypes.cfg,ordinary role,Bandit,Recon,GeneralNPC_Bandit_Recon_ItemGenerator,GeneralNPC_Bandit_Recon_ItemGenerator,[0],"{""SID"":""GeneralNPC_Bandit_Recon_ItemGenerator"",""RefreshTime"":""1d"",""SpecificRewardSound"":""EUISound::SystemNotificationNews""}",[0],SubItemGenerator,,,,{},[0],GeneralNPC_Bandit_Recon_ItemGenerator.ItemGenerator.[0].PossibleItems.[0],,GeneralNPC_Bandit_WeaponPistol,chance,,0.25,,,,,,,"{""ItemGeneratorPrototypeSID"":""GeneralNPC_Bandit_WeaponPistol"",""Chance"":""0.25""}"
